,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22
Morocco,12576.877803096973,14199.795819713027,15765.29204892982,17303.588064567462,18831.02436649012,20356.139624811593,21884.535586432365,23427.57285061367,25044.97171799961,26715.715299230265,28431.131883668437,30193.09466365742,32003.770846356096,33862.31482046964,35767.74434725477,37720.003461909466,39719.069913421525,41764.8489113248,43857.35004510171,45996.73947736291,48183.28166353241,50417.33041580115,52699.34819775134,55029.909884732835,57409.42606792098,59829.542164776765,62278.6496705728,64755.85862986101,67259.85815038854,69789.21257455484,72342.65285848483,74919.09784204443,77517.70780791302,80137.77902191938,82778.74214534994,85439.91249153446,88120.62126396524,90820.22420367808,93538.09268198266,96273.61200552792,99026.17840136413,101796.08913553118,104582.60456773626,107384.93799472554,110202.37271137274,113034.23151083622,115879.85725635946,118738.60166344055,121609.84001936608,124492.9725069379,127387.4225644303,130292.63581640337,133208.0796602498,136133.24311152115,139067.6363982927,142010.79044852746,144962.25636711184,147921.60491236797,150888.42596017206,153862.3279494485,156842.9373136382,159829.8979034215,162822.8704039761,165821.53174918235,168825.57453514638,171834.70643544875,174848.6496203814,177867.1401821983,180889.92756817996,183916.77402310606,186947.45404253775,189981.75383811924,193019.47081592394,196060.41306869817,199104.39888269224,202151.25625961946,205200.82245414722,208252.94352719805,211307.47391522632,214364.2760155351,217423.21978760767,220484.18237034947,223547.04771506728,226611.70623395222,229678.05446378377,232745.9947445274,235815.43491246493,238886.28800746595,241958.47199398707,245031.9094953682
Mozambique,3441.364676035643,6238.845165272682,9161.827274743498,12206.960664639728,15361.550399826052,18624.73674416731,21996.388172048537,25476.45216882916,29065.321620221872,32763.26033343391,36571.18578939113,40491.16809893514,44525.90858960451,48678.770110224716,52953.81599028439,57355.944148385504,61856.14253856631,66449.96872678894,71133.03599211627,75901.17271609491,80751.05478183397,85677.5735675126,90677.58099182221,95748.22017720806,100886.90335026308,106091.29821323081,111359.20268709648,116688.73825166665,122078.21345328169,127526.10397547655,133031.0389686808,138591.78511242662,144207.24582716983,149876.4421912056,155598.50357046074,161372.6599456184,167198.23493480234,173074.64013957838,179001.36918533957,184977.99308473137,191004.15625432387,197079.573038553,203204.02472692874,209377.35695739777,215599.47756169978,221870.3547712595,228190.0157470615,234558.5454109918,240976.0855548891,247442.83421333038,253959.0452807311,260525.02835901384,267141.1488249825,273807.8014613801,280525.32898307254,287294.212477897,294114.98443414277,300988.22683645814,307914.57579296833,314894.72024234594,321929.3637316159,329019.2965803821,336165.3736260389,343368.51076996344,350629.68737790466,357949.9475275606,365330.5446792736,372773.5169982892,380280.496446493,387853.23920454073,395493.6578779347,403203.8097365497,410985.92504436156,418842.3326796019,426775.5182568644,434788.13512981776,442883.00959285547,451063.1522813811,459331.7649769823,467692.2573166019,476148.2599230072,484703.6378517563,493362.5056198163,502129.24473863235,511008.5399731004,520005.36205817637,529125.0006749134,538373.1047109069,547756.1541240448,557280.7700057805
Nepal,12972.027713350853,15257.171243785473,17584.52130071923,19955.367657423023,22371.225111773376,24833.852254675283,27345.285846917886,29907.86428696811,32524.263748558995,35197.54397172516,37930.88825542419,40727.95841734545,43593.17899061708,46531.88205246707,49550.598736000415,52658.20063922348,55863.76255484943,59178.137122391985,62614.723507121045,66190.0428597305,69924.7370607275,73818.21290369287,77833.70063159423,81956.16882655851,86182.43997074131,90509.41481738379,94931.80552375327,99442.32929276387,104036.80401752934,108712.77046003613,113467.93566033887,118299.91280969384,123206.57622790366,128186.48435269165,133238.5975939857,138362.07091649892,143556.2518142036,148820.73554319268,154155.3792663749,159560.24571334917,165035.5225674639,170580.9724785034,176196.84264762147,181883.54996726834,187641.61987992312,193471.676921338,199374.43932690393,205350.82046609765,211401.83863505302,217528.6228557235,223732.41402265773,230014.5728207707,236376.58486145418,242821.24424102623,249351.29170182344,255968.83485728572,262676.2203997444,269476.25177468546,276372.38286184985,283368.2201751976,290467.4422464881,297673.74958992685,304991.17949171754,312421.456158269,319964.0627951447,327620.4147149084,335390.8749866741,343274.32239922514,351267.7100670073,359365.9124212944,367561.33605090063,375842.7395637498,384194.4930966838,392595.9075992639,401019.3772550457,409432.74892607273,417799.67670301755,426090.1755832601,434277.3296527157,442353.45860307437,450313.5400401359,458159.022814897,465921.335211374,473587.9678235109,481166.77022650925,488669.34105533536,496104.04700029764,503472.2782008709,510770.9640266048,518000.2467498763
Netherlands,51047.12401611276,52095.5385464134,53157.117473151964,54231.55277566729,55318.58159780602,56418.11847882299,57530.11274439715,58654.52554804844,59791.36313063878,60940.42474170757,62101.59177807944,63275.20606523792,64461.13688845639,65658.98400229702,66868.17295195704,68088.43865627801,69319.66644411761,70561.72646147163,71814.33397560967,73077.37652996327,74350.83413736247,75634.7834462542,76929.32525351743,78234.64128065837,79550.99095057521,80878.71573199473,82218.22819056436,83569.99699033987,84934.57047466405,86312.5765107108,87704.7002886101,89111.44747255032,90533.57192811886,91971.93680940116,93427.4870789235,94901.25100968871,96394.3658630588,97908.14552633317,99444.08964753471,101003.88742544691,102589.4493753725,104202.84503965877,105846.39307907541,107522.83263873453,109235.32873788371,110987.56241011099,112783.84968863647,114629.28621381674,116524.91141763743,118466.46223808185,120454.79363718678,122490.23492104006,124573.45737978934,126705.34708181967,128887.240370127,131120.24587625096,133404.8589070602,135717.1454456029,138044.09336081657,140375.288867771,142689.5902705909,144968.98091217809,147198.72379483192,149364.94364691674,151450.2019530174,153437.91010880153,155312.14458464182,157059.44779699476,158669.97004045674,160181.76941664034,161604.8544849909,162919.9607906131,164210.10745010772,165504.5788057797,166809.7691599187,168113.46786295337,169419.42286011466,170731.03479803252,172049.53381063804,173375.79271471052,174710.19748503793,176053.17851858024,177405.00276901558,178766.0035243905,180136.31945142415,181515.90750647453,182905.51727921682,184305.10669663304,185714.10179861347,187132.09848938038
New Zealand,1773.480583830706,2026.5301726757925,2277.4564721805777,2525.5202238102934,2769.841391727303,3008.544481436287,3240.0730940330855,3462.314896274213,3673.0662612858846,3870.434327434138,4054.657113073732,4226.683992831445,4388.446690630983,4542.95436425546,4691.111112826304,4833.63219054209,4971.112889401507,5103.700745949827,5231.711544508142,5355.318795915062,5474.4884209829925,5589.248038665903,5699.600151981539,5805.509118111823,5906.920905794479,6003.7695751648525,6095.935314615072,6186.835570943482,6277.735827271892,6368.636083600301,6459.536339928712,6550.436596257122,6641.336852585532,6732.2371089139415,6823.137365242352,6914.037621570762,7004.937877899172,7095.8381342275825,7186.738390555992,7277.638646884402,7368.538903212812,7459.439159541223,7550.339415869632,7641.239672198042,7732.139928526452,7823.040184854863,7913.940441183272,8004.840697511682,8096.478173328227,8189.69766005673,8284.905949453558,8382.61663299284,8483.417181226952,8588.001763045953,8697.047682666931,8811.192014175085,8931.106612838774,9057.826251152028,9191.992245943562,9334.209158773765,9485.093039286723,9645.484402270022,9816.135446212733,9996.943373905551,10187.143327527263,10385.105825304237,10590.061799427793,10801.49831892728,11018.629944901046,11240.785445092002,11467.490486385848,11698.350642253494,11933.097357132265,12170.988903539825,12411.227791091816,12653.12844469907,12896.05786426265,13139.418004510326,13382.572225616184,13624.76663220492,13865.346010326915,14103.551792329656,14338.03440005839,14567.178805364025,14789.160826507861,15001.827397024847,15203.456527853054,15391.644824491243,15566.771126795607,15730.696907383186
Niger,2421.9476719374006,3800.5118619755544,5182.720571371044,6564.292069035511,7938.720286220851,9288.668947258291,10608.123702350515,11890.498069624124,13127.450186738472,14296.948659419386,15385.086178129484,16379.59282014327,17299.775035585426,18158.74650784961,18972.747976661238,19747.598690916027,20488.75848707573,21207.528974179324,21910.63961864865,22598.3439288588,23271.495002023465,23931.21046916203,24582.52072468264,25230.614629622236,25876.92722146932,26522.89075097344,27161.903379421143,27793.67840250864,28418.016836146053,29034.35607269308,29641.941265710066,30239.89681380949,30827.574116690463,31404.337460578805,31969.5900419223,32522.76654680493,33063.33049451933,33590.75152480418,34104.5319021521,34604.21600429729,35089.35594036629,35558.99458483605,36012.55496367472,36455.56605692156,36898.5771501684,37341.58824341524,37784.59933666208,38227.61042990892,38670.621523155765,39113.6326164026,39556.64370964944,39999.654802896286,40442.665896143124,40885.67698938996,41328.68808263681,41771.699175883645,42214.71026913048,42657.72136237733,43109.140936343116,43568.76790587221,44039.245344324125,44523.34802566466,45024.082077799285,45545.194669520664,46092.407294348464,46669.3440490045,47279.95610865796,47928.878359557064,48621.54790708777,49363.90126800635,50163.81903976522,51025.470094016986,51945.98592208404,52922.95436029224,53947.14625512213,55012.47202269391,56116.16312333107,57255.7098372111,58429.65283807003,59635.0593668221,60868.96492296708,62130.00578210547,63416.855119460844,64728.06331292579,66062.03752827807,67417.51027799524,68793.34297417925,70188.1277287847,71600.370538333,73028.50993537784
Nigeria,31694.85230797497,41058.62018015798,50020.84900696612,58642.63825891331,66923.16824299989,74832.05350038876,82391.27584609576,89610.34352685444,96544.57075184034,103257.73282035085,109780.12556291504,116135.17600347903,122344.53819290013,128416.43726407818,134367.1078656007,140209.59836379957,145955.16370798484,151613.77967503463,157191.77118490008,162693.121485709,168123.790403013,173489.19340478414,178800.83271019944,184063.95738599915,189280.26000724675,194450.05041605793,199574.55874682663,204653.99290440808,209688.17843765806,214676.54056455567,219618.35239515844,224512.75824645054,229358.69418393017,234154.91592565837,238900.0485714439,243592.62225374486,248231.06945592878,252812.9802988027,257335.85832855426,261797.42219223108,266195.2761866828,270526.861637659,274789.4700150722,278980.32923680515,283096.6222389565,287135.4675299169,291093.9302976165,294962.05192415277,298781.2871426267,302600.5223611007,306419.7575795747,310238.99279804865,314058.22801652265,317877.4632349966,321696.6984534706,325515.9336719446,329335.16889041854,333154.40410889254,336973.63932736655,340792.8745458405,344612.1097643145,348431.34498278843,352250.58020126243,356069.81541973643,359889.0506382104,363708.2858566844,367527.5210751584,371346.7562936323,375165.9915121063,378985.22673058027,382804.46194905427,386623.69716752827,390442.9323860022,394262.1676044762,398081.4028229502,401900.63804142416,405719.87325989816,409539.1084783721,413358.3436968461,417177.57891532005,420996.81413379405,424816.049352268,428635.28457074193,432454.5197892159,436273.7550076898,440092.99022616376,443912.22544463765,447731.4606631116,451550.69588158553,455369.9311000595
North Macedonia,5573.579776672524,5704.233021886532,5836.95267399462,5971.735410461705,6108.578726197574,6247.48529361845,6388.460466046815,6531.513214356398,6675.865673609024,6821.46084064365,6968.25139383288,7116.172512747361,7265.1686712559185,7415.1851812418445,7566.181990532086,7718.121575817229,7870.968199895947,8024.688371177316,8179.2503969207755,8334.624248136788,8490.781153265658,8647.693441970758,8805.334445583087,8963.680593252748,9122.718230771152,9282.427003487435,9442.786265906447,9603.7761587366,9765.377154184092,9927.570100121451,10090.33600732141,10253.656216973824,10417.512457329267,10581.886829099627,10746.761811195536,10912.120267272652,11077.945455032002,11244.221030352797,11410.931048220235,11578.064164054178,11745.639070890771,11913.628762933771,12082.010792552031,12250.765941100184,12419.87627127746,12589.324327964576,12759.092628718343,12929.16463096823,13099.524576375068,13270.157380109273,13441.048622448874,13612.184549023068,13783.552067603428,13955.138716934918,14126.932641542086,14298.92257114954,14471.097799153826,14643.44815999744,14815.964006280963,14988.636186636464,15161.45602417295,15334.415295333652,15507.506209257908,15680.721387742255,15854.05384584133,16027.496973110008,16201.044515493555,16374.690557876325,16548.429507292447,16722.256076795533,16896.16526998068,17070.152366150258,17244.21290611265,17418.34267860108,17592.537707298,17766.794238449304,17941.108729051575,18115.4778355949,18289.89840334313,18464.367456133175,18638.882186674524,18813.439947330295,18988.038241360988,19162.674714612313,19337.347147628632,19512.05344817388,19686.791644142155,19861.559876840598,20036.356394627517,20211.17954688935
Norway,9099.456832238995,9391.433415429567,9663.518988687241,9918.926031225976,10158.557001606065,10397.661187253807,10637.500479126433,10877.994412430602,11118.783765470867,11360.426916771497,11603.082741410957,11846.717911728547,12091.30014375663,12336.819998369838,12583.257676308525,12830.58347021458,13078.77066569637,13327.794880261888,13577.631741282303,13828.257134984322,14079.648081847645,14331.782757779722,14584.64018526462,14838.200158972948,15092.443273099216,15347.350901268328,15602.90514262869,15859.088776696102,16115.885231299888,16373.278552345766,16631.253372972868,16889.79488424307,17148.88880810184,17408.52137213415,17668.679285741167,17929.34971767995,18190.520295998,18452.179189518392,18714.314690168387,18976.91541829299,19239.970382256255,19503.46896179912,19767.40087260395,20031.75615274489,20296.52515267024,20561.698524250787,20827.267207893743,21093.22242047435,21359.555644214226,21626.258616107163,21893.32331787775,22160.741966404155,22428.50700460559,22696.611092769675,22965.04710029847,23233.808097850295,23502.887349850906,23772.278307353008,24041.974601225393,24311.970035653896,24582.2585819369,24852.83437255925,25123.691695529586,25394.824988967062,25666.22883592431,25937.89795943426,26209.827217769194,26482.0115999011,26754.446221153143,27027.126319032468,27300.04724923538,27573.20448181625,27846.59359751217,28120.21028421566,28394.05033358835,28668.109637808804,28942.384186448144,29216.870063467435,29491.563444331096,29766.460593231008,30041.557860416146,30316.851679622985,30592.338565602055,30868.015111736353,31143.877987747488,31419.923937485706,31696.14977680004,31972.552391485202,32249.128735301754,32525.87582806655
Oman,34511.758310567384,35487.18825732276,36462.75635644084,37438.89336877782,38416.00194513738,39394.43650189624,40374.46105603724,41356.46451120884,42341.015464434786,43328.381143585655,44318.66367209547,45312.035517433906,46308.73797295999,47308.990407324076,48312.927342397226,49320.646190451094,50332.24350174945,51347.803728365,52367.38193337748,53391.000504394964,54418.65740284252,55450.328621715795,56485.965332874766,57525.492032902,58568.806749378564,59615.781686165814,60666.26313506473,61720.07137732904,62777.00101833024,63836.82159035047,64899.278321941354,65964.09319102738,67030.96636429676,68099.57798559952,69169.590290553,70240.65008770488,71312.39163778581,72384.43990589379,73456.41413823873,74527.93172477254,75598.61230563222,76668.08205752284,77735.89536438191,78801.91840212115,79865.8447376796,80927.38005621122,81986.27390206483,83042.33498378447,84095.44860340553,85145.51313984809,86192.44684291385,87236.20994500001,88276.80590466884,89314.27427752479,90348.68103145955,91380.11804377694,92408.70396923533,93434.5809011005,94457.91011398444,95478.86847915604,96497.64572438294,97514.44171038677,98529.46342464107,99542.92214318059,100555.03086880707,101566.001992597,102576.0451661223,103585.36538868428,104594.1613234864,105602.62383167403,106610.9347174104,107619.26134263608,108627.74370514882,109636.51628760493,110645.70286115594,111655.42074840338,112665.93988932912,113677.4219706328,114689.98651285692,115703.7548237331,116718.85298866693,117735.36158473401,118753.34086588451,119772.86117164565,120793.98153161707,121816.74565530274,122841.17902997753,123867.29564548907,124895.10013828783,125924.58402441253
